GX304-1_55058,3-5keV,5-12keV,12-20keV
56008.503925,-0.000280899,0.00402622,-0.00138568,0.00923788,0.0201794,0.0358744
56009.048730,0.00524345,0.00992509,-0.00184758,0.0230947,-0.0246637,0.0816143
56010.907305,0.00271536,0.00589888,0.00115473,0.0125866,0.0242152,0.0547085
56011.516115,-0.00121723,0.00402622,-0.00207852,0.0101617,0.00986547,0.0399103
56012.893855,0.000842697,0.00533708,-0.0145497,0.0114319,-0.0143498,0.044843
56013.887015,0.00346442,0.00505618,0.0051963,0.0106236,0.0318386,0.0412556
56014.849080,0.00102996,0.00514981,0.00508083,0.0132794,-0.0170404,0.0506726
56015.841200,-0.00280899,0.00524345,0.00635104,0.0118938,0.0780269,0.0475336
56016.834130,0.000561798,0.00468165,0.002194,0.0102771,-0.032287,0.0381166
56017.794965,0.00571161,0.00505618,0.00115473,0.0106236,-0.0430493,0.0399103
56018.788070,-0.000280899,0.00589888,-0.00692841,0.0118938,0.044843,0.0479821
56021.734810,-0.00365169,0.00421348,-0.00230947,0.00946882,0.0206278,0.0376682
56022.791390,0.00234082,0.00374532,0.00923788,0.00842956,0.0139013,0.0313901
56023.496360,0.000749064,0.00318352,-0.00450346,0.00715935,-0.00493274,0.0264574
56024.489700,0.00411985,0.00290262,-0.00115473,0.00612009,-0.00313901,0.0242152
56025.482850,0.00093633,0.00393258,0.00369515,0.00808314,-0.0139013,0.029148
56026.540000,0.000749064,0.00346442,-0.000577367,0.0073903,-0.0125561,0.0264574
56027.501005,0.010206,0.00374532,0.00034642,0.00750577,-0.0058296,0.0286996
56028.494050,0.00533708,0.00327715,0.002194,0.00692841,0.00179372,0.0251121
56029.519210,-0.000374532,0.00308989,-0.00323326,0.00692841,0,0.0255605
56030.512420,0.00561798,0.00402622,0.00877598,0.00831409,0.0147982,0.0309417
56031.505735,-0.00205993,0.00355805,0.0051963,0.00773672,0.0152466,0.0273543
56032.499135,-0.00205993,0.00346442,0.00184758,0.00727483,-0.000896861,0.0282511
56033.492600,9.3633e-05,0.00411985,-0.000230947,0.00785219,0.00269058,0.0286996
56034.518235,0.00552434,0.00374532,0.00531178,0.0073903,-0.00179372,0.0282511
56035.511910,0.00290262,0.00421348,0.00681293,0.00854503,0.00134529,0.0313901
56036.505710,0.00617978,0.00449438,0.00357968,0.00889145,-0.0255605,0.032287
56037.499530,0.00187266,0.00440075,-0.00196305,0.00900693,0.0242152,0.0349776
56038.493320,0.000655431,0.00365169,0.00554273,0.00750577,0.0125561,0.0286996
56039.519120,-0.00327715,0.00365169,0.00612009,0.00831409,-0.0278027,0.0300448
56040.673185,-0.00421348,0.00374532,-0.000230947,0.00842956,0.0058296,0.0318386
56041.506730,0.00149813,0.00402622,0.00334873,0.00773672,0.00134529,0.0295964
56042.661095,0.000374532,0.00468165,0.00588915,0.0100462,-0.0251121,0.0367713
56043.559555,0.00627341,0.0090824,0.0133949,0.0199769,-0.0206278,0.0704036
56044.651505,-0.00458801,0.00805243,-0.00981524,0.0161663,0.0798206,0.0775785
56045.613010,0.00262172,0.00402622,0.0105081,0.00877598,-0.00358744,0.0313901
56046.575640,0.00430712,0.00449438,0.000808314,0.00866051,-0.0264574,0.0327354
56047.570380,-0.00346442,0.00337079,-0.0112009,0.00785219,-0.0242152,0.0327354
56048.565120,-0.000842697,0.00327715,-0.00773672,0.00796767,-0.0403587,0.0313901
56049.559860,-0.00346442,0.00318352,-0.00357968,0.00750577,-0.00358744,0.0304933
56050.522505,0.000280899,0.00308989,0.00588915,0.00750577,-0.0533632,0.0295964
56051.517570,0.000842697,0.00308989,-0.00889145,0.00692841,0.0188341,0.0273543
56052.545445,-0.00411985,0.00290262,-0.00150115,0.00681293,-0.00896861,0.0273543
56053.541330,0.00215356,0.00290262,0.000808314,0.00669746,0.0273543,0.0264574
56054.505110,9.3633e-05,0.00280899,0.00323326,0.00681293,-0.0318386,0.0264574
56055.501010,-0.00224719,0.00280899,-0.00311778,0.00658199,0.00538117,0.0246637
56056.496910,0.000374532,0.00318352,-0.00450346,0.00704388,-0.00358744,0.0269058
56057.492790,0.000374532,0.00290262,0.0095843,0.00658199,0.0340807,0.026009
56058.488675,-0.00234082,0.00280899,0.00277136,0.00681293,0.0215247,0.0269058
56059.484555,0.00093633,0.00308989,-0.000461894,0.00669746,0.0165919,0.026009
56060.512540,0,0.00308989,-0.00242494,0.00669746,-0.00896861,0.0255605
56061.508400,0,0.00299625,0.00450346,0.00727483,-0.00762332,0.0264574
56062.504235,0.00131086,0.00327715,0.0143187,0.0073903,0.0255605,0.0278027
56063.515655,0.00177903,0.00411985,0.0106236,0.00877598,-0.00313901,0.032287
56064.511570,0.00870787,0.00440075,0.0339492,0.0103926,0.0264574,0.0318386
56065.491960,0.0205056,0.00421348,0.0494226,0.00889145,0.0044843,0.0286996
56066.487605,0.00468165,0.00365169,0.0281755,0.00819861,-0.0058296,0.0295964
56067.515460,0.00477528,0.00383895,0.0182448,0.00819861,0.0403587,0.0318386
56068.543280,0.00580524,0.00393258,0.0184758,0.00900693,0.0313901,0.032287
56069.506825,0.00627341,0.00355805,0.0435335,0.00831409,0.00852018,0.0309417
56070.502470,0.0116105,0.00468165,0.0444573,0.0100462,-0.0156951,0.0345291
56071.498080,0.0222846,0.00514981,0.0575058,0.0105081,0.0529148,0.0372197
56072.493720,0.0515918,0.00720974,0.176212,0.015358,0.127803,0.0484305
56073.489550,0.0530899,0.0082397,0.213857,0.0174365,0.196861,0.0538117
56074.517430,0.0728464,0.00889513,0.204273,0.0180139,0.213004,0.0560538
56075.866555,0.103184,0.0128277,0.377021,0.0270208,0.439013,0.0793722
56076.830175,0.120318,0.0134831,0.388337,0.02806,0.408969,0.0784753
56077.825890,0.100562,0.0144195,0.245266,0.0271363,0.331839,0.090583
56078.789355,0.0884831,0.0167603,0.284527,0.0341801,0.367713,0.0896861
56079.752895,0.0664794,0.0144195,0.234758,0.0299076,0.249327,0.0852018
56080.652180,0.0926966,0.079588,0.0339492,0.144804,0.374439,0.604036
56081.744130,0.0132959,0.0108614,0.101155,0.030254,0.175336,0.0950673
56082.739680,0.0373596,0.0140449,0.0770208,0.0277136,0.0748879,0.0955157
56083.703030,0.0169476,0.0113296,0.0857968,0.0255196,0.13722,0.0946188
56084.730580,0.0679775,0.0162921,0.135104,0.0332564,0.223318,0.101794
56085.661750,0.0626404,0.0244382,0.367783,0.0592379,0.519283,0.158744
56086.657055,0.147378,0.0235019,0.602771,0.0509238,1.05874,0.142601
56087.652290,0.153371,0.0324906,0.477252,0.0640878,0.960538,0.194619
56088.647450,0.148689,0.0225655,0.48164,0.045612,0.672197,0.133184
56089.610465,0.219663,0.0262172,0.490069,0.0446882,0.504933,0.117937
56090.573395,0.111049,0.0191948,0.403118,0.0406467,0.440359,0.113004
56091.568310,0.122753,0.016573,0.346305,0.032448,0.382511,0.0878924
56092.563010,0.133614,0.0145131,0.389145,0.0284065,0.495067,0.0766816
56093.557680,0.11236,0.0126404,0.277945,0.0230947,0.304933,0.0686099
56094.712615,0.100936,0.00889513,0.267436,0.0176674,0.270852,0.0529148
56095.706950,0.0914794,0.00777154,0.25254,0.0152425,0.258744,0.0439462
56096.508750,0.0973783,0.007397,0.212125,0.0138568,0.210314,0.0412556
56097.406735,0.0874532,0.00702247,0.259353,0.0143187,0.178475,0.0390135
56098.561125,0.0773408,0.0131086,0.166859,0.0242494,0.170404,0.0748879
56101.513015,0.0558989,0.00543071,0.136259,0.0106236,0.1,0.0318386
56102.507850,0.0444757,0.00514981,0.109931,0.00993072,0.0695067,0.0309417
56103.502775,0.0501873,0.00561798,0.080485,0.0103926,0.0789238,0.0331839
56104.497855,0.0302434,0.00486891,0.063164,0.00946882,0.0618834,0.0318386
56105.621350,0.0317416,0.00552434,0.0592379,0.0103926,0.0399103,0.0331839
56106.584490,0.0275281,0.00533708,0.0542725,0.00993072,0.0766816,0.0336323
56107.579840,0.0183521,0.00505618,0.0290993,0.0101617,0.0497758,0.035426
56108.573965,0.0292135,0.0109551,0.00877598,0.0196305,0.0605381,0.0721973
56110.534165,0.016573,0.00496255,0.0284065,0.00819861,0.00672646,0.029148
56111.497555,0.0147004,0.00477528,0.0214781,0.00900693,0.0237668,0.0286996
56112.493135,0.00393258,0.00440075,0.0177829,0.00946882,-0.0233184,0.0286996
56113.488735,0.00617978,0.00505618,0.0133949,0.00946882,-0.00313901,0.035426
56114.484365,0.00215356,0.00440075,0.00438799,0.00889145,0.0408072,0.035426
56115.447905,0.00318352,0.00571161,0.00773672,0.0138568,-0.0139013,0.0488789
56116.636280,-0.0163858,0.0121723,-0.0405312,0.0294457,-0.11704,0.112556
56117.407120,0.00833333,0.00430712,0.0039261,0.00819861,-0.0242152,0.0264574
56118.402800,0.00617978,0.00496255,0.0210162,0.00866051,-0.0408072,0.0273543
56119.398510,0.00589888,0.00355805,0.00842956,0.00762125,0.00224215,0.032287
56120.490555,0.00318352,0.00365169,0.0163972,0.00785219,-0.0147982,0.0313901
56121.325660,-0.00205993,0.00374532,0.00381062,0.0101617,-0.0309417,0.0390135
56122.514110,0.00177903,0.00421348,0.0161663,0.00831409,0.00717489,0.0349776
56123.509810,-0.000374532,0.00308989,0.0091224,0.00600462,0.0309417,0.026009
56124.505515,0.00327715,0.00299625,0.0056582,0.00600462,0.035426,0.0255605
56125.501175,0.00552434,0.00355805,0.00496536,0.00681293,-0.00403587,0.0264574
56126.497250,0.00121723,0.00290262,0.0138568,0.00681293,0.00672646,0.026009
56127.493995,0.000655431,0.00318352,0.010739,0.00669746,0.0399103,0.0246637
56128.490775,0.00786517,0.00327715,-0.00127021,0.00658199,0.0210762,0.026009
56129.487550,-0.000280899,0.00308989,-0.00127021,0.00658199,0.00044843,0.0255605
56130.516615,0.00121723,0.00327715,0.00265589,0.00692841,-0.032287,0.0255605
56131.513395,-0.000749064,0.00308989,0.00508083,0.00715935,0.0466368,0.0264574
56132.525880,0.000468165,0.00299625,0.00230947,0.00692841,-0.00807175,0.0251121
56133.506930,0.00514981,0.00449438,0.00588915,0.00889145,0.0174888,0.0345291
56134.503665,0.00093633,0.00327715,0.00334873,0.00750577,-0.0340807,0.0264574
56135.500535,-0.00131086,0.00318352,0.01097,0.00750577,-0.0242152,0.0286996
56136.495485,0.000749064,0.00355805,0.00357968,0.00750577,0.00852018,0.0278027
56137.492115,-0.000468165,0.00355805,0.0144342,0.00796767,0.0269058,0.0304933
56138.490440,0.00655431,0.00355805,0.0155889,0.00773672,-0.0139013,0.0295964
56139.487460,0.00252809,0.00337079,0.00438799,0.00854503,-0.00941704,0.0336323
56140.466760,0.000561798,0.00355805,0.0103926,0.00796767,0.0130045,0.0313901
56141.528340,0.00177903,0.00421348,0.00669746,0.00969977,0.0390135,0.0376682
56142.509100,0.00393258,0.00383895,-0.00588915,0.00923788,-0.0130045,0.035426
56143.505615,0.0126404,0.00440075,0.00115473,0.00923788,0.032287,0.0358744
56144.470015,0.0011236,0.00430712,0.00542725,0.0105081,-0.0408072,0.0399103
56145.723590,-0.00393258,0.00533708,0.00785219,0.0135104,0.0197309,0.0502242
56146.655735,-0.000655431,0.00627341,0.015358,0.0145497,0.0192825,0.0569507
56147.652135,-0.000749064,0.00524345,-0.0196305,0.0118938,-0.0156951,0.0515695
56148.616375,-0.00458801,0.00599251,0.00196305,0.0172055,0.0457399,0.0735426
56149.612765,-0.00926966,0.00486891,0.00381062,0.0159353,0.0443946,0.0627803
56150.609050,-0.00383895,0.00889513,-0.00357968,0.0170901,-0.104036,0.0681614
56151.573180,-0.00552434,0.00627341,-0.00242494,0.0169746,-0.0748879,0.0654709
56152.537270,-0.0134831,0.0161985,0.0862587,0.0495381,-0.0973094,0.193274
56153.533465,-0.00337079,0.015824,0.07806,0.0407621,-0.0878924,0.14574
56154.529520,-0.00458801,0.0076779,0.0178984,0.0177829,-0.0659193,0.0704036
56155.494550,0.00458801,0.0159176,0.0137413,0.0274827,0.0816143,0.110314
56156.491700,0.00337079,0.00955056,0.00508083,0.0206697,-0.0699552,0.0793722
56157.488840,0.00440075,0.0150749,0.00658199,0.0286374,0.0183857,0.124215
56158.453770,-0.00870787,0.0103933,0.0311778,0.0300231,0.000896861,0.123767
56159.482750,0.0217228,0.0150749,0.0174365,0.0303695,-0.0659193,0.121525
56160.415610,-0.00140449,0.0085206,-0.0101617,0.0213626,0.0470852,0.0816143
56161.380385,-0.0107678,0.00758427,-0.00819861,0.0225173,-0.0919283,0.0825112
56162.411270,0.000655431,0.0085206,0.0110855,0.0204388,-0.0520179,0.0753363
56163.377960,0.00477528,0.00973783,0.0123557,0.0221709,0.0367713,0.0869955
56164.376850,9.3633e-05,0.00758427,-0.00427252,0.0174365,-0.0605381,0.0609865
56165.375525,-0.000561798,0.00561798,-0.00588915,0.0147806,0.0901345,0.0596413
56168.853870,-0.00374532,0.00636704,0.00658199,0.0160508,-0.0286996,0.0650224
56169.530070,0,0.00346442,0.00866051,0.00819861,0.0130045,0.032287
56170.528205,0.00196629,0.00337079,0.00750577,0.00773672,0.0139013,0.0313901
56171.526345,0.0076779,0.00355805,0.010739,0.00773672,0.0188341,0.0304933
56172.492275,-0.00149813,0.00327715,0.00277136,0.0073903,-0.0457399,0.0282511
56173.490510,0.00121723,0.00337079,0.00623557,0.00785219,-0.0121076,0.0286996
56174.488805,0.00702247,0.00365169,0.0120092,0.00808314,-0.00896861,0.0286996
56175.454980,0.00646067,0.00365169,0.000577367,0.00773672,-0.0470852,0.0282511
56176.453515,-0.00187266,0.00337079,0.00427252,0.00819861,0.0273543,0.0304933
56177.419850,0.00374532,0.00383895,0.000577367,0.00796767,-0.00538117,0.0300448
56178.386345,0.00318352,0.00374532,0.00242494,0.00785219,-0.0336323,0.0304933
56179.385125,-0.00702247,0.00374532,0.00300231,0.00842956,0.0309417,0.0327354
56180.383940,-0.00468165,0.00374532,0.0135104,0.00877598,0.0058296,0.0313901
56181.350555,0.00215356,0.00402622,-0.00254042,0.00854503,-0.0107623,0.0327354
56182.510515,0.00149813,0.00383895,-0.00427252,0.00842956,0,0.0313901
56183.348235,0.000280899,0.00421348,-0.0056582,0.00831409,0.0116592,0.0309417
56184.508645,0.00533708,0.00402622,-0.0159353,0.0073903,-0.0529148,0.0278027
56185.482925,0.00646067,0.00449438,-0.0147806,0.00866051,0.0174888,0.0345291
56186.510165,0.00308989,0.00496255,-0.00127021,0.0118938,-0.00358744,0.038565
56187.488990,0.00589888,0.00552434,0.028291,0.0138568,0.0399103,0.0470852
56188.506615,-0.00664794,0.011985,0.0289838,0.0321016,0.0538117,0.126906
56189.506195,0.00533708,0.00477528,0.0154734,0.00993072,0.0789238,0.0363229
56190.505760,0.0127341,0.00468165,0.0362587,0.00981524,0.00538117,0.0318386
56191.505355,0.0106742,0.00449438,0.0337182,0.0095843,0.00313901,0.0363229
56192.505015,0.00983146,0.00411985,0.032448,0.00831409,0.0457399,0.0300448
56193.504510,0.0161049,0.00421348,0.034642,0.00819861,0.0457399,0.0304933
56194.504080,0.00496255,0.00337079,0.0170901,0.00762125,0.0192825,0.0282511
56195.504195,0.0207865,0.00421348,0.0606236,0.00866051,0.038565,0.0286996
56196.503130,0.013015,0.00374532,0.0222864,0.0073903,0.0331839,0.0282511
56197.502745,0.0159176,0.00402622,0.0457275,0.00808314,0.0618834,0.0282511
56198.502115,0.0153558,0.00365169,0.0553118,0.00773672,-0.00313901,0.0246637
56199.501505,0.0141386,0.00374532,0.0338337,0.00762125,0.0210762,0.026009
56200.501160,0.0102996,0.00337079,0.0263279,0.00715935,-0.00493274,0.0255605
56201.500640,0.0088015,0.00365169,0.0272517,0.0073903,-0.0130045,0.026009
56202.500115,0.0136704,0.00355805,0.0347575,0.00750577,0.0044843,0.0246637
56203.499560,0.0132959,0.00383895,0.0459584,0.00819861,0.0497758,0.0273543
56204.499000,0.0228464,0.00402622,0.0734411,0.00831409,0.0300448,0.026009
56205.498420,0.0345506,0.00636704,0.108083,0.0127021,0.128251,0.0390135
56206.497820,0.061985,0.00814607,0.204273,0.0159353,0.225112,0.0466368
56207.497215,0.108521,0.0104869,0.288799,0.0196305,0.287892,0.0524664
56208.496585,0.123221,0.0104869,0.462702,0.0224018,0.446188,0.055157
56209.495955,0.145599,0.00945693,0.482679,0.0189376,0.589686,0.0493274
56210.495350,0.138764,0.0076779,0.451155,0.015358,0.537668,0.0421525
56211.494745,0.130431,0.007397,0.387067,0.0147806,0.404933,0.0390135
56212.494030,0.0952247,0.00636704,0.325982,0.0133949,0.43139,0.0376682
56213.493270,0.0838015,0.00636704,0.293649,0.0135104,0.300897,0.0381166
56214.492495,0.0742509,0.00599251,0.239492,0.0124711,0.250673,0.0358744
56215.491705,0.0432584,0.00561798,0.163164,0.0122402,0.195516,0.0390135
56216.458635,0.0547753,0.00599251,0.148268,0.0120092,0.183857,0.0372197
56217.651145,0.0418539,0.00561798,0.129561,0.0120092,0.0686099,0.0381166
56218.521410,0.0416667,0.0079588,0.0757506,0.0146651,0.0233184,0.0520179
56219.488345,0.0230337,0.00674157,0.0583141,0.0143187,0.0713004,0.0497758
56220.487465,0.0179775,0.00571161,0.0287529,0.0124711,-0.0139013,0.0470852
56221.454305,0.029588,0.00833333,0.0530023,0.0165127,0.0139013,0.0600897
56222.421090,0.0314607,0.0085206,0.0461894,0.0166282,0.038565,0.0591928
56223.387825,0.0176966,0.00842697,0.0418014,0.0176674,-0.0130045,0.0609865
56224.354525,0.0370787,0.0110487,0.0400693,0.0181293,-0.0426009,0.0627803
56225.401595,0.0311798,0.00861423,0.0689376,0.0176674,0.142152,0.0587444
56227.286825,0.0700375,0.0155431,0.16709,0.0297921,0.061435,0.0789238
56228.317755,0.0937266,0.0177903,0.386259,0.0354503,0.487892,0.0932735
56229.284030,0.149906,0.0192884,0.505543,0.0400693,0.473991,0.093722
56230.250365,0.186517,0.0213483,0.60843,0.0424942,0.758296,0.104484
56231.216695,0.237079,0.0243446,0.969169,0.0508083,1.35605,0.129148
56233.213720,0.226966,0.0235955,0.78776,0.0452656,1.16861,0.120179
56234.179950,0.331273,0.0259363,0.952771,0.0489607,1.32332,0.124664
56235.146085,0.30824,0.0252809,0.932679,0.0479215,1.09821,0.121076
56236.176495,0.26236,0.0229401,0.701039,0.0422633,1.05785,0.114798
56237.174585,0.223221,0.0179775,0.748383,0.0363741,0.927354,0.0928251
56238.204710,0.243446,0.0162921,0.640762,0.030485,0.780717,0.0789238
56239.299020,0.206835,0.0107678,0.575866,0.0203233,0.642601,0.0538117
56240.393280,0.169757,0.0093633,0.504734,0.0181293,0.626009,0.0479821
56241.487380,0.144476,0.0076779,0.432794,0.015127,0.500897,0.041704
56242.517105,0.124345,0.0071161,0.402771,0.0144342,0.390135,0.0376682
56243.514640,0.105056,0.00664794,0.311778,0.013164,0.326906,0.0363229
56244.512140,0.0955993,0.00599251,0.257852,0.0116628,0.259193,0.0331839
56245.509665,0.0816479,0.00636704,0.189145,0.0115473,0.193274,0.0336323
56246.056760,0.0606742,0.0151685,0.179215,0.0295612,0.135426,0.0834081
56247.472695,0.02603,0.0100187,0.120092,0.0218245,-0.02287,0.058296
56248.985640,0.0410112,0.0192884,0.0581986,0.0353349,0.0556054,0.125112
56249.503940,0.0292135,0.00571161,0.0528868,0.0106236,0.0896861,0.0345291
56250.498590,0.0128277,0.00440075,0.0183603,0.00727483,-0.0147982,0.0269058
56251.528785,0.00308989,0.00449438,0.00993072,0.00877598,-0.00493274,0.0309417
56252.494635,0.00702247,0.00374532,0.00808314,0.00727483,0.0152466,0.0269058
56253.492735,0.00411985,0.00355805,0.00658199,0.00669746,0.00358744,0.0255605
56254.523085,0.000842697,0.00402622,-0.0051963,0.00750577,0.00852018,0.0295964
56255.456850,0.00486891,0.00421348,0.000692841,0.0073903,0.0134529,0.0300448
56256.487260,-0.00093633,0.00365169,0.00461894,0.00681293,-0.0251121,0.0264574
56257.453295,0.00655431,0.00458801,0.00923788,0.00796767,0,0.0336323
56258.483760,-0.00337079,0.00599251,0.0095843,0.0112009,-0.026009,0.0479821
56259.482035,0.0093633,0.0079588,-0.0017321,0.0154734,0.0609865,0.058296
56260.834565,-0.0071161,0.00786517,0.00542725,0.0183603,0.00941704,0.0757848
56261.575245,0.00430712,0.00365169,-0.00288684,0.00727483,0.00134529,0.029148
56262.509140,0.000655431,0.00402622,0.00796767,0.00727483,0.0192825,0.0295964
56263.217630,-0.0241573,0.0132022,-0.0437644,0.0273672,0.00358744,0.120179
56264.538040,-0.00430712,0.00636704,-0.0207852,0.0183603,0.0188341,0.0699552
56265.439790,0.00299625,0.00402622,0.012933,0.00727483,-0.00627803,0.0313901
56266.566995,0.00262172,0.00496255,-0.00669746,0.00923788,0.0408072,0.0367713
56267.500985,0.00131086,0.00337079,0.00415704,0.00762125,-0.00313901,0.032287
56268.499385,0.00252809,0.00299625,0.00658199,0.00658199,-0.00941704,0.0278027
56269.497800,0.0011236,0.00290262,-0.00658199,0.00623557,-0.0242152,0.0273543
56270.496205,0.00234082,0.00318352,0.00323326,0.00669746,0.0058296,0.0282511
56271.494630,0.00262172,0.00280899,0.000808314,0.00588915,-0.0376682,0.0237668
56272.428630,0.00215356,0.00299625,0.00138568,0.00635104,-0.0183857,0.0278027
56273.491475,0.00346442,0.00290262,0.00127021,0.0056582,-0.0179372,0.0219731
56274.489900,0.00243446,0.00299625,0.00727483,0.00588915,-0.0269058,0.02287
56275.488310,0.00318352,0.00280899,0.0116628,0.00600462,0.0161435,0.0233184
56276.486705,-0.000187266,0.00262172,0.00334873,0.00600462,-0.0044843,0.0242152
56277.485140,-0.000468165,0.00262172,0.0114319,0.00577367,-0.0327354,0.0215247
56278.515870,0.00121723,0.00252809,-0.00150115,0.0056582,-0.00672646,0.0224215
56279.514400,0.00421348,0.00318352,0.000577367,0.00612009,0.0206278,0.026009
56280.512920,-0.00121723,0.00271536,0.00969977,0.00623557,-0.0134529,0.0251121
56281.511430,0.0011236,0.00290262,0.00438799,0.00612009,-0.0058296,0.0242152
56282.509860,0.0011236,0.00299625,0.00415704,0.00669746,0.0215247,0.0264574
56283.508265,-0.000655431,0.00327715,0.0135104,0.00773672,-0.0255605,0.0286996
56284.506770,0.00337079,0.00327715,0.000692841,0.0073903,0.00044843,0.0295964
56285.505350,-0.00196629,0.00337079,-0.00161663,0.0073903,-0.0502242,0.029148
56286.503950,0.00168539,0.00346442,0.0154734,0.00762125,0.0130045,0.0295964
56287.534760,-9.3633e-05,0.00365169,-0.00150115,0.00842956,-0.0349776,0.0340807
56288.501080,0.00308989,0.00374532,-0.000577367,0.00854503,0.0206278,0.0363229
56289.467425,0.00196629,0.00383895,-0.00600462,0.00866051,0.0242152,0.0358744
56290.369300,0.00149813,0.00496255,0.0091224,0.0113164,0.0147982,0.044843
56291.303400,0.00608614,0.00552434,0.00242494,0.0121247,-0.0139013,0.0493274
56292.269655,-9.3633e-05,0.00524345,0.0132794,0.0125866,-0.0834081,0.0457399
56293.268100,0.00346442,0.00589888,0.015127,0.0143187,0.0762332,0.0596413
56294.234310,0.00655431,0.00589888,-0.00623557,0.013164,0.00134529,0.0596413
56295.200490,0.00655431,0.00599251,-0.00138568,0.0143187,0.0103139,0.0641256
56296.166610,0.00224719,0.0079588,-0.00993072,0.0152425,-0.0233184,0.058296
56297.164930,-0.00365169,0.00730337,-0.00381062,0.0163972,0.0286996,0.0668161
56298.131005,0.00374532,0.0104869,-0.0161663,0.0185912,-0.0327354,0.0856502
56300.127465,-0.00318352,0.00608614,0.00635104,0.0159353,0.0533632,0.0641256
56301.511990,0.0108614,0.00692884,-0.00750577,0.0130485,0.0147982,0.0578475
56302.091540,-0.0100187,0.0082397,0.0170901,0.0176674,-0.0210762,0.0834081
56303.508125,0.00777154,0.00805243,-0.00935335,0.0157044,0.0430493,0.0650224
56304.506080,-0.00365169,0.00692884,-0.0193995,0.0163972,0.0439462,0.0659193
56305.503995,0.00393258,0.00702247,0.00612009,0.0140878,-0.0434978,0.0547085
56306.501805,-0.00327715,0.0090824,0.032448,0.0225173,-0.0372197,0.0699552
56307.499540,-0.00365169,0.00589888,0.00300231,0.0140878,-0.055157,0.0533632
56308.497160,-0.00215356,0.00692884,0.0105081,0.0169746,-0.0273543,0.0587444
56309.494610,0.00533708,0.00543071,0.0122402,0.013164,-0.0390135,0.0479821
56310.460135,0.000749064,0.0071161,0.0106236,0.015358,-0.0269058,0.0672646
56311.489725,-0.00196629,0.00486891,0.00531178,0.0127021,-0.0408072,0.0479821
56312.454885,-0.00121723,0.00449438,0.00831409,0.0110855,-0.0161435,0.0430493
56315.510480,0.00159176,0.00337079,0.0138568,0.00762125,-0.0156951,0.0282511
56316.507510,0.00402622,0.00337079,0.00415704,0.00727483,0.00179372,0.0273543
56317.504465,0.00720974,0.00337079,0.0161663,0.0073903,-0.00403587,0.026009
56318.147755,0.00159176,0.00589888,0.0125866,0.0115473,0.0358744,0.0457399
56319.498675,0.00496255,0.00365169,0.0155889,0.00762125,-0.00179372,0.0273543
56320.495955,0.010206,0.00374532,0.0166282,0.00796767,-0.0219731,0.0269058
56321.557605,0.00636704,0.00411985,0.00681293,0.00831409,0.0143498,0.0318386
56322.490505,0.00627341,0.00365169,0.0161663,0.00762125,0.00717489,0.0273543
56323.488225,0.00102996,0.00337079,0.0120092,0.00808314,-0.000896861,0.0286996
56324.453540,0.00720974,0.00411985,0.00381062,0.00808314,0.00493274,0.0318386
56325.483425,0.00393258,0.00402622,0.00577367,0.00819861,-0.0224215,0.0286996
56326.513320,0.0109551,0.00421348,0.019746,0.00819861,0.0201794,0.0300448
56327.511090,0.00271536,0.00393258,0.0187067,0.00762125,-0.0278027,0.0278027
56328.508885,0.00955056,0.00458801,0.0101617,0.00842956,0.0340807,0.0304933
56329.506735,0.00683521,0.00421348,0.0138568,0.00796767,0.032287,0.029148
